gene_id,symbol,og_id,human_ortholog
AT4G17170,AT-RAB2,794814at2759,ENSG00000169213.7|ENSG00000188060.8|ENSG00000139998.16|ENSG00000103769.10|ENSG00000166128.13|ENSG00000069974.17|ENSG00000104388.15|ENSG00000111540.16|ENSG00000129472.15|ENSG00000108774.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000132698.15|ENSG00000143545.10|ENSG00000124209.4|ENSG00000179331.3|ENSG00000111737.12|ENSG00000084733.11|ENSG00000206418.5|ENSG00000168461.13|ENSG00000137502.10|ENSG00000144566.11|ENSG00000174903.16|ENSG00000152932.8|ENSG00000041353.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000172794.20|ENSG00000167964.13|ENSG00000146955.11|ENSG00000169228.14|ENSG00000105514.8|ENSG00000167578.18|ENSG00000105649.10|ENSG00000167461.12|ENSG00000172780.17|ENSG00000155961.5|ENSG00000185236.12|ENSG00000132698.15|ENSG00000188060.8|ENSG00000169213.7|ENSG00000143545.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000084733.11|ENSG00000144566.11|ENSG00000169228.14|ENSG00000152932.8|ENSG00000146955.11|ENSG00000104388.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000174903.16|ENSG00000137502.10|ENSG00000179331.3|ENSG00000111737.12|ENSG00000139998.16|ENSG00000129472.15|ENSG00000069974.17|ENSG00000103769.10|ENSG00000166128.13|ENSG00000167964.13|ENSG00000172794.20|ENSG00000108774.15|ENSG00000041353.10|ENSG00000168461.13|ENSG00000206418.5|ENSG00000105514.8|ENSG00000185236.12|ENSG00000167461.12|ENSG00000105649.10|ENSG00000167578.18|ENSG00000124209.4|ENSG00000155961.5
AT4G17245,,401660at2759,
AT4G17340,DELTA-TIP2,4819616at2759,
AT4G17390,,4972212at2759,ENSG00000174748.22|ENSG00000174748.22
AT4G17470,,5014240at2759,
AT4G17530,ATRAB1C,794814at2759,ENSG00000169213.7|ENSG00000188060.8|ENSG00000139998.16|ENSG00000103769.10|ENSG00000166128.13|ENSG00000069974.17|ENSG00000104388.15|ENSG00000111540.16|ENSG00000129472.15|ENSG00000108774.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000132698.15|ENSG00000143545.10|ENSG00000124209.4|ENSG00000179331.3|ENSG00000111737.12|ENSG00000084733.11|ENSG00000206418.5|ENSG00000168461.13|ENSG00000137502.10|ENSG00000144566.11|ENSG00000174903.16|ENSG00000152932.8|ENSG00000041353.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000172794.20|ENSG00000167964.13|ENSG00000146955.11|ENSG00000169228.14|ENSG00000105514.8|ENSG00000167578.18|ENSG00000105649.10|ENSG00000167461.12|ENSG00000172780.17|ENSG00000155961.5|ENSG00000185236.12|ENSG00000132698.15|ENSG00000188060.8|ENSG00000169213.7|ENSG00000143545.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000084733.11|ENSG00000144566.11|ENSG00000169228.14|ENSG00000152932.8|ENSG00000146955.11|ENSG00000104388.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000174903.16|ENSG00000137502.10|ENSG00000179331.3|ENSG00000111737.12|ENSG00000139998.16|ENSG00000129472.15|ENSG00000069974.17|ENSG00000103769.10|ENSG00000166128.13|ENSG00000167964.13|ENSG00000172794.20|ENSG00000108774.15|ENSG00000041353.10|ENSG00000168461.13|ENSG00000206418.5|ENSG00000105514.8|ENSG00000185236.12|ENSG00000167461.12|ENSG00000105649.10|ENSG00000167578.18|ENSG00000124209.4|ENSG00000155961.5
AT4G17560,,409696at2759,
AT4G17660,,771033at2759,
AT4G17720,BPL1,5016646at2759,
AT4G17740,,117243at2759,
AT4G17770,ATTPS5,475388at2759,
AT4G17810,,682232at2759,
AT4G17840,,81184at2759,
AT4G17870,PYR1,605010at2759,
AT4G17920,,258846at2759,
AT4G17980,anac071,277223at2759,
AT4G17990,,340219at2759,
AT4G18040,AT.EIF4E1,2734579at2759,
AT4G18100,,4933199at2759,ENSG00000144713.13|ENSG00000144713.13
AT4G18160,ATKCO6,4564369at2759,ENSG00000164626.9|ENSG00000164626.9
AT4G18170,ATWRKY28,338878at2759,
AT4G18205,AtPUP21,540850at2759,
AT4G18240,ATSS4,746026at2759,
AT4G18280,,343997at2759,
AT4G18430,AtRABA1e,35153at2759,
AT4G18480,CH-42,4836117at2759,
AT4G18520,PDM1,373344at2759,
AT4G18550,AtDSEL,748905at2759,
AT4G18700,ATWL4,4925430at2759,
AT4G18710,ATSK21,5002737at2759,
AT4G18780,ATCESA8,592385at2759,
AT4G18800,ATHSGBP,35153at2759,
AT4G18830,ATOFP5,101137at2759,
AT4G18970,,594857at2759,
AT4G19030,AT-NLM1,534225at2759,
AT4G19210,ABCE2,4934591at2759,ENSG00000164163.11|ENSG00000164163.11
AT4G19540,INDH,759141at2759,ENSG00000151413.17|ENSG00000151413.17
AT4G19570,,343574at2759,
AT4G19640,ARA-7,794814at2759,ENSG00000169213.7|ENSG00000188060.8|ENSG00000139998.16|ENSG00000103769.10|ENSG00000166128.13|ENSG00000069974.17|ENSG00000104388.15|ENSG00000111540.16|ENSG00000129472.15|ENSG00000108774.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000132698.15|ENSG00000143545.10|ENSG00000124209.4|ENSG00000179331.3|ENSG00000111737.12|ENSG00000084733.11|ENSG00000206418.5|ENSG00000168461.13|ENSG00000137502.10|ENSG00000144566.11|ENSG00000174903.16|ENSG00000152932.8|ENSG00000041353.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000172794.20|ENSG00000167964.13|ENSG00000146955.11|ENSG00000169228.14|ENSG00000105514.8|ENSG00000167578.18|ENSG00000105649.10|ENSG00000167461.12|ENSG00000172780.17|ENSG00000155961.5|ENSG00000185236.12|ENSG00000132698.15|ENSG00000188060.8|ENSG00000169213.7|ENSG00000143545.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000084733.11|ENSG00000144566.11|ENSG00000169228.14|ENSG00000152932.8|ENSG00000146955.11|ENSG00000104388.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000174903.16|ENSG00000137502.10|ENSG00000179331.3|ENSG00000111737.12|ENSG00000139998.16|ENSG00000129472.15|ENSG00000069974.17|ENSG00000103769.10|ENSG00000166128.13|ENSG00000167964.13|ENSG00000172794.20|ENSG00000108774.15|ENSG00000041353.10|ENSG00000168461.13|ENSG00000206418.5|ENSG00000105514.8|ENSG00000185236.12|ENSG00000167461.12|ENSG00000105649.10|ENSG00000167578.18|ENSG00000124209.4|ENSG00000155961.5
AT4G19650,,649148at2759,
AT4G19680,ATIRT2,5016471at2759,
AT4G19690,ATIRT1,5016471at2759,
AT4G19985,,794053at2759,
AT4G20000,,100231at2759,
AT4G20070,AAH,5005079at2759,
AT4G20360,ATRAB8D,4970018at2759,
AT4G20440,smB,5019545at2759,ENSG00000128739.23|ENSG00000125835.20|ENSG00000128739.23|ENSG00000125835.20
AT4G21120,AAT1,3957436at2759,
AT4G21270,ATK1,543280at2759,ENSG00000204197.9;ENSG00000233450.7;ENSG00000237649.8|ENSG00000167702.13|ENSG00000167702.13
AT4G21280,PSBQ,226901at2759,
AT4G21300,,8957at2759,
AT4G21470,ATFMN/FHY,5002350at2759,ENSG00000135002.12|ENSG00000130021.15|ENSG00000135002.12
AT4G21520,,5017571at2759,
AT4G21710,EMB1989,4971508at2759,ENSG00000047315.17|ENSG00000013503.10|ENSG00000125630.16|ENSG00000125630.16|ENSG00000047315.17|ENSG00000013503.10
AT4G21790,ATTOM1,648102at2759,
AT4G21830,ATMSRB7,253694at2759,
AT4G21840,ATMSRB8,253694at2759,
AT4G21850,ATMSRB9,253694at2759,
AT4G21930,,546941at2759,
AT4G21970,,673609at2759,
AT4G21980,APG8A,4922074at2759,
AT4G22000,,523393at2759,
AT4G22030,AtFDB27,504032at2759,
AT4G22200,AKT2,4688596at2759,ENSG00000196372.13|ENSG00000196372.13
AT4G22330,AtACER,4652186at2759,ENSG00000177076.6|ENSG00000078124.13|ENSG00000167769.5|ENSG00000177076.6|ENSG00000078124.13|ENSG00000078124.13|ENSG00000167769.5
AT4G22513,,331713at2759,
AT4G22517,,331713at2759,
AT4G22520,,327679at2759,
AT4G22670,AtHip1,5005364at2759,
AT4G22680,AtMYB85,665612at2759,
AT4G22755,,3769989at2759,ENSG00000052802.13|ENSG00000170271.11|ENSG00000109929.10|ENSG00000052802.13|ENSG00000170271.11|ENSG00000109929.10
AT4G22910,CCS52A1,5013292at2759,ENSG00000105325.15
AT4G22930,DHOASE,208681at2759,
AT4G22970,AESP,4756944at2759,
AT4G23010,ATUTR2,4838354at2759,ENSG00000121073.15|ENSG00000157593.19|ENSG00000124786.12|ENSG00000157593.19|ENSG00000124786.12|ENSG00000121073.15
AT4G23070,ATRBL7,3775563at2759,ENSG00000141314.13|ENSG00000103269.14|ENSG00000141314.13
AT4G23130,CRK5,273050at2759,
AT4G23170,CRK9,688648at2759,
AT4G23210,CRK13,273050at2759,
AT4G23300,CRK22,63261at2759,
AT4G23320,CRK24,283588at2759,
AT4G23400,PIP1;5,4819616at2759,
AT4G23430,AtTic32-IVa,2504973at2759,
AT4G23500,,638084at2759,
AT4G23550,ATWRKY29,318601at2759,
AT4G23600,CORI3,275229at2759,
AT4G23620,,805307at2759,
AT4G23630,BTI1,635367at2759,
AT4G23650,AtCDPK6,787554at2759,
AT4G23690,AtDIR6,432884at2759,
AT4G23710,VAG2,719114at2759,
AT4G23750,CRF2,228356at2759,
AT4G23780,,323499at2759,
AT4G23790,MOAT2,2690913at2759,
AT4G23810,ATWRKY53,689887at2759,
AT4G23870,,345131at2759,
AT4G23890,CRR31,539547at2759,
AT4G24015,,687807at2759,
AT4G24110,,97000at2759,
AT4G24130,,105497at2759,
AT4G24180,ATTLP1,1873676at2759,
AT4G24210,SLY1,681637at2759,
AT4G24220,5[beta]-StR,1922715at2759,
AT4G24240,ATWRKY7,686328at2759,
AT4G24270,EMB140,4400602at2759,ENSG00000075856.12|ENSG00000075856.12
AT4G24290,,537108at2759,
AT4G24400,ATCIPK8,4925430at2759,
AT4G24470,AtTIFY1,544058at2759,
AT4G24570,DIC2,4977515at2759,ENSG00000120329.7|ENSG00000102743.16|ENSG00000120329.7|ENSG00000102743.16
AT4G24620,PGI,743516at2759,
AT4G24660,ATHB22,332790at2759,
AT4G24710,PCH2,561687at2759,ENSG00000179091.5
AT4G24940,AT-SAE1-1,4123727at2759,
AT4G24960,ATHVA22D,4923491at2759,ENSG00000168476.12|ENSG00000165476.14|ENSG00000168476.12|ENSG00000165476.14
AT4G25050,ACP4,627264at2759,
AT4G25100,ATFSD1,4968995at2759,ENSG00000291237.1
AT4G25110,AtMC2,5005323at2759,
AT4G25130,MSRA4,5004448at2759,
AT4G25200,ATHSP23.6-MITO,546483at2759,
AT4G25220,AtG3Pp2,272451at2759,ENSG00000160190.14|ENSG00000134955.12|ENSG00000157800.18|ENSG00000157800.18|ENSG00000134955.12|ENSG00000160190.14
AT4G25420,AT2301,591770at2759,
AT4G25540,ATMSH3,4975042at2759,ENSG00000113318.11|ENSG00000116062.19|ENSG00000113318.11
AT4G25560,AtMYB18,647042at2759,
AT4G25580,,101760at2759,
AT4G25630,ATFIB2,345792at2759,ENSG00000105202.9;ENSG00000280548;ENSG00000280548.4|ENSG00000188573.8|ENSG00000105202.9;ENSG00000280548.4
AT4G25650,ACD1-LIKE,4848236at2759,
AT4G25670,,613833at2759,
AT4G25720,ATQC,4846248at2759,
AT4G25740,,2654958at2759,ENSG00000124614.17|ENSG00000124614.17
AT4G25820,ATXTH14,2603886at2759,
AT4G25890,,683035at2759,
AT4G26010,,280196at2759,
AT4G26050,PIRL8,5002746at2759,ENSG00000165383.12
AT4G26070,ATMEK1,533856at2759,ENSG00000137764.20|ENSG00000169032.11|ENSG00000126934.15|ENSG00000034152.19|ENSG00000065559.15|ENSG00000126934.15|ENSG00000108984.15|ENSG00000076984.18|ENSG00000169032.11|ENSG00000137764.20|ENSG00000108984.15|ENSG00000065559.15|ENSG00000126934.15|ENSG00000076984.18
AT4G26100,CK1,273660at2759,
AT4G26230,,175201at2759,ENSG00000071082.11|ENSG00000071082.11
AT4G26400,,312940at2759,
AT4G26455,AtWIP1,673214at2759,
AT4G26480,,5000869at2759,
AT4G26500,ATSUFE,5002068at2759,
AT4G26510,UCK4,684951at2759,ENSG00000094841.14|ENSG00000094841.14
AT4G26530,AtFBA5,5001608at2759,
AT4G26555,,753248at2759,
AT4G26560,CBL7,4925035at2759,ENSG00000187446.12|ENSG00000166869.3|ENSG00000187446.12|ENSG00000166869.3
AT4G26570,ATCBL3,4925035at2759,ENSG00000187446.12|ENSG00000166869.3|ENSG00000187446.12|ENSG00000166869.3
AT4G26710,,4916660at2759,
AT4G26720,PP4-1,5012403at2759,
AT4G26780,AR192,4871621at2759,ENSG00000109519.14|ENSG00000109519.14
AT4G26840,ATSUMO1,185389at2759,
AT4G26900,AT-HF,5002200at2759,
AT4G26940,,597977at2759,
AT4G27030,FAD4,5005632at2759,
AT4G27080,ATPDI7,3363644at2759,ENSG00000023318.9|ENSG00000023318.9
AT4G27090,,4837582at2759,ENSG00000188846.14|ENSG00000188846.14
AT4G27120,,5006466at2759,ENSG00000198171.13|ENSG00000198171.13
AT4G27140,AT2S1,257391at2759,
AT4G27180,ATK2,543280at2759,ENSG00000204197.9;ENSG00000233450.7;ENSG00000237649.8|ENSG00000167702.13|ENSG00000167702.13
AT4G27280,,637001at2759,
AT4G27320,ATPHOS34,232326at2759,
AT4G27410,ANAC072,718694at2759,
AT4G27450,,788483at2759,
AT4G27585,AtSLP1,4973293at2759,
AT4G27730,ATOPT6,609836at2759,
AT4G27830,AtBGLU10,262537at2759,
AT4G27890,,4999445at2759,
AT4G27940,ATMTM1,625990at2759,
AT4G27990,ATYLMG1-2,5001292at2759,
AT4G28110,AtMYB41,94817at2759,
AT4G28190,ULT,659081at2759,
AT4G28250,ATEXPB3,704739at2759,
AT4G28270,ATRMA2,4829478at2759,ENSG00000183574.12;ENSG00000204308.8;ENSG00000223767.5;ENSG00000225452.5;ENSG00000227277.9;ENSG00000228405.5;ENSG00000228907.5|ENSG00000138942.17|ENSG00000183574.12;ENSG00000204308.8;ENSG00000223767.5;ENSG00000225452.5;ENSG00000227277.9;ENSG00000228405.5;ENSG00000228907.5|ENSG00000138942.17
AT4G28320,AtMAN5,530731at2759,
AT4G28360,,5002533at2759,ENSG00000082515.18|ENSG00000082515.18
AT4G28365,AtENODL3,341243at2759,
AT4G28390,AAC3,5017627at2759,ENSG00000125454.12|ENSG00000125454.12
AT4G28460,,329029at2759,
AT4G28500,ANAC073,582961at2759,
AT4G28510,ATPHB1,354447at2759,
AT4G28530,anac074,605759at2759,
AT4G28540,CKL6,533331at2759,ENSG00000169118.18|ENSG00000151292.19|ENSG00000213923.13|ENSG00000141551.15|ENSG00000133275.16|ENSG00000151292.19|ENSG00000169118.18|ENSG00000141551.15|ENSG00000213923.13
AT4G28590,AtECB1,638528at2759,
AT4G28680,AtTYDC,469239at2759,ENSG00000139631.20|ENSG00000128683.14|ENSG00000136750.13|ENSG00000144644.15|ENSG00000128683.14|ENSG00000144644.15|ENSG00000136750.13|ENSG00000139631.20
AT4G28720,CKRC2,705275at2759,
AT4G28780,,381908at2759,
AT4G28850,ATXTH26,612680at2759,
AT4G28950,ARAC7,158179at2759,
AT4G28980,CAK1AT,719131at2759,
AT4G29080,IAA27,675738at2759,
AT4G29130,ATHXK1,702884at2759,
AT4G29340,AtPRF4,4969014at2759,ENSG00000070087.15|ENSG00000176732.7|ENSG00000108518.8|ENSG00000196570.3|ENSG00000070087.15|ENSG00000196570.3|ENSG00000108518.8
AT4G29350,AtPRF2,4969014at2759,ENSG00000070087.15|ENSG00000176732.7|ENSG00000108518.8|ENSG00000196570.3|ENSG00000070087.15|ENSG00000196570.3|ENSG00000108518.8
AT4G29410,,515390at2759,
AT4G29430,rps15ae,742266at2759,
AT4G29540,AtLpxA,5006758at2759,
AT4G29570,,541321at2759,
AT4G29790,,641961at2759,
AT4G29810,ATMKK2,533856at2759,ENSG00000137764.20|ENSG00000169032.11|ENSG00000126934.15|ENSG00000034152.19|ENSG00000065559.15|ENSG00000126934.15|ENSG00000108984.15|ENSG00000076984.18|ENSG00000169032.11|ENSG00000137764.20|ENSG00000108984.15|ENSG00000065559.15|ENSG00000126934.15|ENSG00000076984.18
AT4G29830,SKI8,3051001at2759,ENSG00000109670.17|ENSG00000072803.18|ENSG00000166167.18|ENSG00000140395.9|ENSG00000109670.17|ENSG00000072803.18|ENSG00000166167.18|ENSG00000140395.9
AT4G29840,MTO2,800883at2759,
AT4G30000,,4867901at2759,
AT4G30160,ATVLN4,4955488at2759,ENSG00000006747.15|ENSG00000135407;ENSG00000135407.11|ENSG00000127831.11|ENSG00000148180;ENSG00000148180.22|ENSG00000136059.16|ENSG00000127831.11|ENSG00000136059.16|ENSG00000006747.15|ENSG00000148180.22|ENSG00000135407.11
AT4G30180,,393357at2759,
AT4G30190,AHA2,631683at2759,
AT4G30210,AR2,4971880at2759,ENSG00000127948.17|ENSG00000188566.15|ENSG00000188566.15
AT4G30220,RUXF,4998881at2759,
AT4G30240,,290712at2759,
AT4G30270,MERI-5,612680at2759,
AT4G30280,ATXTH18,2603886at2759,
AT4G30290,ATXTH19,263698at2759,
AT4G30330,PCP-like,615552at2759,ENSG00000137959.17|ENSG00000137965.11|ENSG00000142892.15|ENSG00000142892.15|ENSG00000137959.17
AT4G30340,ATDGK7,752054at2759,
AT4G30360,ATCNGC17,4782124at2759,
AT4G30370,IDF1,129374at2759,
AT4G30560,ATCNGC9,4782124at2759,
AT4G30580,ATS2,4763844at2759,
AT4G30610,BRS1,4805980at2759,
AT4G30690,AtIF3-,793294at2759,
AT4G30710,AUG8,407166at2759,
AT4G30800,,4981273at2759,ENSG00000142534.7|ENSG00000142534.7
AT4G30950,FAD6,4998999at2759,
AT4G30960,ATCIPK6,4925430at2759,
AT4G31080,LNP2,228791at2759,
AT4G31200,,675782at2759,
AT4G31240,AtNRX2,35291at2759,ENSG00000167693.17;ENSG00000280563.1;ENSG00000281300.1|ENSG00000167693.17
AT4G31290,AtGGCT2;2,4954242at2759,ENSG00000128965.13|ENSG00000143942.5|ENSG00000143942.5
AT4G31310,,257722at2759,
AT4G31440,,624064at2759,
AT4G31460,,5004938at2759,
AT4G31480,,4325610at2759,ENSG00000129083.13|ENSG00000129083.13
AT4G31490,,4325610at2759,ENSG00000129083.13|ENSG00000129083.13
AT4G31500,ATR4,670248at2759,
AT4G31530,,4838089at2759,
AT4G31540,ATEXO70G1,381809at2759,
AT4G31550,ATWRKY11,660071at2759,
AT4G31580,At-RSZ22,793419at2759,ENSG00000112081.17|ENSG00000112081.17
AT4G31590,ATCSLC05,471126at2759,
AT4G31610,ATREM1,280448at2759,
AT4G31690,,277373at2759,
AT4G31700,AtRPS6,361262at2759,ENSG00000137154.13|ENSG00000137154.13
AT4G31840,AtENODL15,339667at2759,
AT4G31880,AtPDS5C,677656at2759,
AT4G31920,ARR10,54527at2759,
AT4G31970,CYP82C2,536692at2759,
AT4G32150,ATVAMP711,741905at2759,
AT4G32180,ATPANK2,4612311at2759,ENSG00000157881.16;ENSG00000273494.3|ENSG00000157881.16;ENSG00000273494.3
AT4G32285,CAP1,654321at2759,
AT4G32360,,723359at2759,ENSG00000172482.5|ENSG00000161513.12|ENSG00000172482.5|ENSG00000161513.12
AT4G32400,ATBT1,4344163at2759,ENSG00000077713.19
AT4G32410,ANY1,190990at2759,
AT4G32500,AKT5,4688596at2759,ENSG00000196372.13|ENSG00000196372.13
AT4G32510,,4098531at2759,
AT4G32530,,749256at2759,ENSG00000117410.14|ENSG00000117410.14
AT4G32650,ATKC1,4934983at2759,ENSG00000132259.13|ENSG00000144191.12|ENSG00000198515.16|ENSG00000170289.13|ENSG00000170289.13|ENSG00000132259.13|ENSG00000183862.6
AT4G32690,AHb3,4028at2759,
AT4G32720,AtLa1,312194at2759,
AT4G32760,,240924at2759,
AT4G32800,,658833at2759,
AT4G32810,ATCCD8,13409at2759,
AT4G32830,AtAUR1,3497239at2759,ENSG00000087586.18|ENSG00000178999.13|ENSG00000105146.14|ENSG00000178999.13|ENSG00000105146.14|ENSG00000087586.18
AT4G32900,,4976278at2759,ENSG00000141378.15|ENSG00000141378.15
AT4G32910,NUP85,586249at2759,
AT4G32940,AEP3,235323at2759,
AT4G33010,AtGLDP1,5009186at2759,ENSG00000178445.10|ENSG00000178445.10
AT4G33020,ATZIP9,237712at2759,
AT4G33050,AtIQM1,2496771at2759,
AT4G33060,AtCYP57,4777317at2759,ENSG00000153015.17|ENSG00000153015.17
AT4G33070,AtPDC1,750680at2759,
AT4G33080,,5013741at2759,ENSG00000211455.8|ENSG00000112079.9|ENSG00000112079.9|ENSG00000211455.8
AT4G33090,APM1,4522746at2759,ENSG00000141279.18|ENSG00000166825;ENSG00000166825.15|ENSG00000113441.16|ENSG00000164307.13|ENSG00000164308.17|ENSG00000138792.10|ENSG00000164308.17|ENSG00000164307.13|ENSG00000172901.21|ENSG00000166825.15|ENSG00000141279.18
AT4G33250,ATTIF3K1,4603210at2759,ENSG00000178982.10;ENSG00000282986.2|ENSG00000178982.10;ENSG00000282986.2
AT4G33270,AtCDC20.1,5013292at2759,ENSG00000105325.15
AT4G33350,AtTic22-IV,788701at2759,
AT4G33410,ATSPPL1,4947838at2759,ENSG00000185294.7;ENSG00000277106.2;ENSG00000278194.2|ENSG00000157837.16|ENSG00000185294.7
AT4G33430,ATBAK1,630255at2759,
AT4G33450,ATMYB69,88586at2759,
AT4G33460,ABCI10,5005287at2759,
AT4G33510,AtDAHP2,5000260at2759,
AT4G33630,EX1,720660at2759,
AT4G33650,ADL2,5014686at2759,ENSG00000114573.11;ENSG00000114573.12|ENSG00000114573.12
AT4G33670,,4965332at2759,ENSG00000053371.13|ENSG00000162482.5|ENSG00000053371.13
AT4G33890,,624064at2759,
AT4G33950,ATOST1,782650at2759,
AT4G33980,COR28,94176at2759,
AT4G34100,CER9,4817228at2759,ENSG00000145495.16|ENSG00000145495.16
AT4G34110,ATPAB2,5002515at2759,ENSG00000090621.15|ENSG00000070756;ENSG00000070756.17|ENSG00000101104.13|ENSG00000151923.18|ENSG00000174740.8|ENSG00000116001.17|ENSG00000151846.9|ENSG00000090621.15|ENSG00000116001.17|ENSG00000254535.4|ENSG00000070756.17|ENSG00000151923.18|ENSG00000151846.9|ENSG00000101104.13|ENSG00000174740.8
AT4G34160,CYCD3,172357at2759,
AT4G34200,EDA9,5003145at2759,ENSG00000092621.13
AT4G34230,ATCAD5,4999845at2759,ENSG00000171724.3|ENSG00000116791.14|ENSG00000116791.14|ENSG00000171724.3
AT4G34350,CLB6,5000645at2759,
AT4G34430,ATSWI3D,644716at2759,
AT4G34440,AtPERK5,343587at2759,
AT4G34450,,5003996at2759,ENSG00000158623.14|ENSG00000181789.14|ENSG00000181789.14|ENSG00000158623.14
AT4G34460,AGB1,2559686at2759,
AT4G34490,ATCAP1,829143at2759,ENSG00000131236.18|ENSG00000112186.13|ENSG00000131236.18|ENSG00000112186.13
AT4G34555,,4977723at2759,ENSG00000118181.11;ENSG00000280831;ENSG00000280831.3|ENSG00000118181.11;ENSG00000280831.3
AT4G34570,AtDRTS2,2736945at2759,
AT4G34580,AtSFH1,304641at2759,
AT4G34590,ATB2,539932at2759,
AT4G34640,ERG9,665389at2759,ENSG00000079459.13|ENSG00000079459.13;ENSG00000284967.2
AT4G34670,,4989429at2759,
AT4G34710,ADC2,648403at2759,
AT4G34790,SAUR3,295294at2759,
AT4G34840,ATMTAN2,436841at2759,
AT4G34850,LAP5,619441at2759,
AT4G34870,ATCYP1,5014046at2759,
AT4G34960,,604473at2759,
AT4G35020,ARAC3,158179at2759,
AT4G35050,MSI3,4974732at2759,ENSG00000049167;ENSG00000049167.16|ENSG00000049167.16
AT4G35100,PIP2;7,4819616at2759,
AT4G35160,ASMT,195833at2759,
AT4G35260,IDH-I,5024004at2759,ENSG00000101365.21|ENSG00000166411.14|ENSG00000067829.20|ENSG00000166411.14|ENSG00000101365.21|ENSG00000067829.20
AT4G35290,ATGLR3.2,459990at2759,
AT4G35420,DRL1,2042608at2759,
AT4G35450,AFT,793740at2759,
AT4G35490,MRPL11,4000041at2759,ENSG00000174547.13|ENSG00000174547.13
AT4G35500,,5002173at2759,ENSG00000096063.16|ENSG00000135250.17|ENSG00000184343.11|ENSG00000096063.16|ENSG00000135250.17|ENSG00000184343.11
AT4G35550,ATWOX13,719130at2759,
AT4G35580,CBNAC,285776at2759,
AT4G35600,CST,788495at2759,
AT4G35770,ATSEN1,47760at2759,
AT4G35783,DVL17,85154at2759,
AT4G35790,ATPLDDELTA,723203at2759,ENSG00000075651.17|ENSG00000129219.14|ENSG00000075651.17|ENSG00000129219.14
AT4G35800,NRPB1,4999407at2759,ENSG00000148606.15|ENSG00000181222.19|ENSG00000148606.15
AT4G35810,,2788387at2759,ENSG00000122884.13|ENSG00000072682.20|ENSG00000149380.12|ENSG00000072682.20|ENSG00000149380.12
AT4G35840,,654163at2759,
AT4G35860,ATGB2,794814at2759,ENSG00000169213.7|ENSG00000188060.8|ENSG00000139998.16|ENSG00000103769.10|ENSG00000166128.13|ENSG00000069974.17|ENSG00000104388.15|ENSG00000111540.16|ENSG00000129472.15|ENSG00000108774.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000132698.15|ENSG00000143545.10|ENSG00000124209.4|ENSG00000179331.3|ENSG00000111737.12|ENSG00000084733.11|ENSG00000206418.5|ENSG00000168461.13|ENSG00000137502.10|ENSG00000144566.11|ENSG00000174903.16|ENSG00000152932.8|ENSG00000041353.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000172794.20|ENSG00000167964.13|ENSG00000146955.11|ENSG00000169228.14|ENSG00000105514.8|ENSG00000167578.18|ENSG00000105649.10|ENSG00000167461.12|ENSG00000172780.17|ENSG00000155961.5|ENSG00000185236.12|ENSG00000132698.15|ENSG00000188060.8|ENSG00000169213.7|ENSG00000143545.10|ENSG00000168118.12|ENSG00000138069.18|ENSG00000084733.11|ENSG00000144566.11|ENSG00000169228.14|ENSG00000152932.8|ENSG00000146955.11|ENSG00000104388.15|ENSG00000119396.12|ENSG00000099246.18|ENSG00000174903.16|ENSG00000137502.10|ENSG00000179331.3|ENSG00000111737.12|ENSG00000139998.16|ENSG00000129472.15|ENSG00000069974.17|ENSG00000103769.10|ENSG00000166128.13|ENSG00000167964.13|ENSG00000172794.20|ENSG00000108774.15|ENSG00000041353.10|ENSG00000168461.13|ENSG00000206418.5|ENSG00000105514.8|ENSG00000185236.12|ENSG00000167461.12|ENSG00000105649.10|ENSG00000167578.18|ENSG00000124209.4|ENSG00000155961.5
AT4G35890,AtLARP1c,633536at2759,
AT4G35930,AtFBS4,591764at2759,
AT4G35950,ARAC6,158179at2759,
AT4G36040,DJC23,667642at2759,
AT4G36130,,4969727at2759,ENSG00000161016.18|ENSG00000161016.18
AT4G36220,CYP84A1,748925at2759,
AT4G36350,ATPAP25,4809112at2759,
AT4G36480,ATLCB1,4843053at2759,ENSG00000100596.8|ENSG00000172296.13|ENSG00000090054.16|ENSG00000100596.8|ENSG00000172296.13
AT4G36620,GATA19,549923at2759,
AT4G36630,EMB2754,4659577at2759,ENSG00000135966.13|ENSG00000135966.13
AT4G36680,RPPR7,381862at2759,
AT4G36760,APP1,720493at2759,ENSG00000108039.18|ENSG00000122121.12|ENSG00000108039.18|ENSG00000122121.12
AT4G36810,AtGGPPS11,5003581at2759,
AT4G36900,DEAR4,314902at2759,
AT4G36920,AP2,669155at2759,
AT4G36990,AT-HSFB1,505121at2759,
AT4G37050,AtPLAIVC,451544at2759,
